Código Grupo Tipo Material;Descrição Longa Grupo Tipo Material;Código Tipo Material;Descrição Longa Tipo Material;Descrição Longa Unidade Medida;Valor
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6012;CARTAO PASSE ESCOLAR OU PASSE LIVRE;PREENCHIMENTO OPCIONAL;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6013;CARTEIRA DO IDOSO;CENTIMETRO;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6013;CARTEIRA DO IDOSO;METRO;100
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6013;CARTEIRA DO IDOSO;UNIDADE;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6013;CARTEIRA DO IDOSO;PREENCHIMENTO OPCIONAL;1
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);MILIMETRO;0.001
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);CENTIMETRO;1
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);METRO;100
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);QUILOMETRO;1000
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);METRO QUADRADO;1
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);ARE;1000
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);HECTARE;10000
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);QUILOMETRO QUADRADO;1000
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);METRO CUBICO;3000
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);LITRO;1000
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);ESTEREO;1
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);METRO CARVAO;3000
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);QUILATE;1
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);MILIGRAMA;0.001
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);GRAMA;1
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);QUILOGRAMA;1000
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);TONELADA;100000
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);ARROBA;15000
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);UNIDADES QUANTITATIVAS;1
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);UNIDADE;1
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);DUZIA;12
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);CENTO;100
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);MILHEIRO;1000
9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);9900;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);PREENCHIMENTO OPCIONAL;1
