Número REDS,Data Fato
2018-034149449-001,8/2/2018
2018-033319344-001,7/28/2018
2018-051290537-001,11/17/2018
2018-013852080-001,3/28/2018
2018-040333920-001,9/9/2018
2018-042268370-001,9/21/2018
2019-003520691-001,1/23/2019
2018-042401205-001,9/22/2018
2019-015382665-001,4/3/2019
2018-027274392-001,6/21/2018
2019-012465963-001,3/18/2019
2018-051323398-001,11/17/2018
2019-005203618-001,2/3/2019
2018-045535355-001,10/11/2018
2018-002839163-001,1/20/2018
2018-004458758-001,1/30/2018
2018-033678404-001,7/31/2018
2018-009484213-001,3/2/2018
2018-041586921-001,9/17/2018
2018-017255658-001,4/18/2018
2018-004717629-001,2/1/2018
2018-034638572-001,8/3/2018
2018-024239783-001,6/2/2018
2018-056323576-001,12/19/2018
2018-019327376-001,5/2/2018
2018-010747561-001,3/9/2018
2018-045769562-001,10/13/2018
2018-051185280-001,11/13/2018
2018-040218443-001,9/8/2018
2018-035595412-001,8/11/2018
2019-010447428-001,3/6/2019
2018-033780817-001,7/31/2018
2018-016524542-001,4/13/2018
2018-033520207-001,7/30/2018
2018-036427022-001,8/16/2018
2019-010015888-001,3/3/2019
2018-003877213-001,1/27/2018
2018-056651334-001,12/21/2018
2018-021822951-001,5/17/2018
2018-025198782-001,6/8/2018
2019-012797808-001,3/19/2019
2019-026860907-001,6/7/2019
2018-006677710-001,2/13/2018
2018-018331401-001,4/26/2018
2018-011684216-001,3/15/2018
2018-033889660-001,8/1/2018
2019-019685535-001,4/28/2019
2018-013956071-001,3/28/2018
2018-001714467-001,1/12/2018
2019-013845993-001,3/25/2019
2018-036617149-001,8/17/2018
2019-010906226-001,3/8/2019
2018-031441305-001,7/17/2018
2018-004912030-001,2/2/2018
2019-004710683-001,1/30/2019
2018-051223649-001,11/16/2018
2019-026917560-001,6/7/2019
2018-039400389-001,9/3/2018
2018-004334906-001,1/29/2018
2018-024706772-001,6/2/2018
2018-026328680-001,6/15/2018
2019-010895748-001,3/8/2019
2019-005117511-001,2/1/2019
2018-028809377-001,6/30/2018
2018-025778710-001,6/11/2018
2019-021748862-001,5/9/2019
2018-009301852-001,3/1/2018
2018-010548576-001,3/8/2018
2018-025354290-001,6/9/2018
2018-004236482-001,1/29/2018
2018-042155227-001,9/20/2018
2018-050095016-001,11/9/2018
2018-009847041-001,3/4/2018
2018-033073093-001,7/27/2018
2018-041522329-001,9/15/2018
2019-027284294-001,6/10/2019
2019-013506969-001,3/23/2019
2018-036105666-001,8/14/2018
2018-044757520-001,10/7/2018
2018-053820899-001,12/3/2018
2018-036752902-001,8/18/2018
2019-004216691-001,1/28/2019
2018-054820190-001,12/9/2018
2018-008494434-001,2/24/2018
2018-009406548-001,3/1/2018
2019-008025119-001,2/18/2019
2018-029390540-001,7/4/2018
2018-021070710-001,5/12/2018
2018-016638620-001,4/14/2018
2018-011920794-001,3/16/2018
2018-000748213-001,1/4/2018
2018-047606705-001,10/24/2018
2018-052463443-001,11/24/2018
2019-007770058-001,2/18/2019
2019-008842840-001,2/23/2019
2018-040002855-001,9/7/2018
2018-048894880-001,10/31/2018
2018-054621073-001,12/8/2018
2018-025344069-001,6/8/2018
2018-035543338-001,8/11/2018
2018-007484353-001,2/19/2018
2019-006179198-001,2/8/2019
2018-035595362-001,8/11/2018
2018-022067504-001,5/18/2018
2018-051252588-001,11/16/2018
2018-020882067-001,5/11/2018
2018-011692476-001,3/15/2018
2018-018577864-001,4/26/2018
2018-053657615-001,12/2/2018
2018-053839540-001,12/3/2018
2019-015553393-001,4/4/2019
2019-000856730-001,1/7/2019
2018-052175815-001,11/22/2018
2018-004662759-001,1/31/2018
2018-026975171-001,6/19/2018
2019-022044419-001,5/9/2019
2018-000034858-001,1/1/2018
2018-047465648-001,10/23/2018
2018-047551261-001,10/24/2018
2018-053781610-001,12/3/2018
2018-010946804-001,3/11/2018
2018-012575965-001,3/20/2018
2018-037728835-001,8/24/2018
2018-050267156-001,11/10/2018
2019-000352441-001,1/3/2019
2018-052904789-001,11/27/2018
2018-056072385-001,12/17/2018
2018-005093928-001,2/3/2018
2018-034126836-001,8/2/2018
2018-033094690-001,7/27/2018
2019-024503603-001,5/25/2019
2018-007022839-001,2/15/2018
2019-021346658-001,5/7/2019
2018-004936013-001,2/2/2018
2018-003735911-001,1/26/2018
2019-002284339-001,1/15/2019
2019-006492443-001,2/11/2019
2019-016325560-001,4/8/2019
2018-005680667-001,2/7/2018
2018-042057286-001,9/20/2018
2018-052992369-001,11/28/2018
2019-023721429-001,5/21/2019
2018-048090145-001,10/27/2018
2019-004985975-001,2/1/2019
2018-032399472-001,7/23/2018
2018-056269525-001,12/18/2018
2018-049547606-001,11/6/2018
2018-000675370-001,1/5/2018
2018-051639675-001,11/19/2018
2018-037352538-001,8/22/2018
2018-020240237-001,5/7/2018
2018-031763085-001,7/18/2018
2018-042303788-001,9/21/2018
2018-054461386-001,12/7/2018
2018-036346590-001,8/12/2018
2018-043868713-001,10/1/2018
2018-004280820-001,1/29/2018
2018-005352699-001,2/5/2018
2018-007267403-001,2/17/2018
2018-007622630-001,2/19/2018
2018-013955092-001,3/28/2018
2018-016291892-001,4/12/2018
2018-026638293-001,6/17/2018
2018-049514108-001,11/5/2018
2018-056315660-001,12/19/2018
2019-018350107-001,4/20/2019
2018-055431779-001,12/11/2018
2019-003146497-001,1/21/2019
2018-011733894-001,3/15/2018
2018-045141500-001,10/9/2018
2018-046536723-001,10/18/2018
2018-049180983-001,11/3/2018
2019-000959441-001,1/6/2019
2018-053588362-001,12/1/2018
2018-027799329-001,6/24/2018
2018-011294532-001,3/13/2018
2018-036347118-001,8/14/2018
2019-007968036-001,2/19/2019
2018-007270266-001,2/17/2018
2019-009193992-001,2/26/2019
2018-002034222-001,1/15/2018
2018-007394729-001,2/18/2018
2019-001514780-001,1/10/2019
2018-050133534-001,11/9/2018
2018-030026830-001,7/8/2018
2018-040021983-001,9/7/2018
2019-027024637-001,6/8/2019
2018-002399781-001,1/17/2018
2019-004965491-001,2/1/2019
2018-026105382-001,6/13/2018
2018-037434400-001,8/22/2018
2019-017835460-001,4/17/2019
2019-022040358-001,5/11/2019
2018-006015792-001,2/9/2018
2018-011966950-001,3/16/2018
2019-019493896-001,4/26/2019
2019-020033430-001,4/30/2019
2018-032520513-001,7/23/2018
2018-027030045-001,6/19/2018
2018-036260242-001,8/15/2018
2018-044806095-001,10/7/2018
2019-009671888-001,3/1/2019
2018-005691760-001,2/7/2018
2018-046364912-001,10/17/2018
2018-054281735-001,12/6/2018
2018-046834410-001,10/19/2018
2018-038786808-001,8/29/2018
2018-046303893-001,10/16/2018
2018-045196422-001,10/9/2018
2018-022009212-001,5/18/2018
2018-002374070-001,1/17/2018
2019-006215754-001,2/7/2019
2018-005597627-001,2/7/2018
2018-013085167-001,3/23/2018
2018-023214598-001,5/24/2018
2018-035519460-001,8/11/2018
2018-055242027-001,8/13/2018
2018-000095604-001,1/1/2018
2018-000433730-001,1/4/2018
2018-001411828-001,1/10/2018
2018-003273091-001,1/23/2018
2018-010457254-001,3/8/2018
2018-012440117-001,3/20/2018
2018-016116434-001,4/11/2018
2018-017485450-001,4/20/2018
2018-018437330-001,4/26/2018
2018-020325655-001,5/7/2018
2018-022422427-001,5/21/2018
2018-033260331-001,7/28/2018
2018-039709019-001,9/5/2018
2018-040469360-001,9/10/2018
2018-042587992-001,9/23/2018
2018-043074553-001,9/26/2018
2018-043392372-001,9/28/2018
2018-043438947-001,9/28/2018
2018-045505950-001,10/11/2018
2018-045584254-001,10/11/2018
2018-049703007-001,11/6/2018
2018-051870534-001,11/21/2018
2018-051991486-001,11/21/2018
2018-052402120-001,11/24/2018
2018-054006679-001,12/4/2018
2019-005005809-001,2/1/2019
2019-011924028-001,3/14/2019
2018-054858676-001,12/10/2018
2018-049525333-001,11/5/2018
2018-012409523-001,3/19/2018
2018-038031390-001,8/26/2018
2018-003405054-001,1/24/2018
2019-020103925-001,4/30/2019
2018-031012007-001,7/14/2018
2019-014803212-001,3/31/2019
2018-008201426-001,2/22/2018
2018-045773677-001,10/13/2018
2018-046163116-001,10/15/2018
2018-043860808-001,10/1/2018
2018-008180732-001,2/22/2018
2019-001366953-001,1/10/2019
2018-018061976-001,4/24/2018
2018-006883990-001,2/15/2018
2019-027114168-001,6/9/2019
2018-024670385-001,6/5/2018
2019-000614946-001,1/5/2019
2018-042644965-001,9/22/2018
2018-052234239-001,11/23/2018
2018-003142627-001,1/21/2018
2018-008104646-001,2/21/2018
2018-012168927-001,3/18/2018
2018-014737082-001,4/3/2018
2018-014909965-001,4/4/2018
2018-020181776-001,5/7/2018
2018-021668870-001,5/16/2018
2018-021798192-001,5/17/2018
2018-036540582-001,8/17/2018
2018-052457881-001,11/24/2018
2018-054987711-001,12/10/2018
2019-004777493-001,1/31/2019
2019-007303584-001,2/15/2019
2019-013708945-001,3/25/2019
2019-012639052-001,3/18/2019
2018-018412505-001,4/26/2018
2018-030328512-001,7/9/2018
2019-005621420-001,2/5/2019
2018-047511307-001,10/23/2018
2019-000149000-001,1/2/2019
2019-002233010-001,1/15/2019
2018-042232742-001,9/21/2018
2018-048486287-001,10/30/2018
2019-001482818-001,1/10/2019
2018-009294050-001,3/1/2018
2019-006363473-001,2/10/2019
2018-003536010-001,1/24/2018
2018-053519330-001,12/1/2018
2019-010751873-001,3/7/2019
2018-048064150-001,10/27/2018
2019-001926869-001,1/13/2019
2018-013548580-001,3/26/2018
2018-022348877-001,5/20/2018
2019-013299780-001,3/22/2019
2018-013835593-001,3/28/2018
2018-056410978-001,12/19/2018
2018-046569238-001,10/18/2018
2018-047161337-001,10/22/2018
2019-000126770-001,1/2/2019
2018-034237090-001,8/3/2018
2018-056588195-001,12/20/2018
2019-022344487-001,5/13/2019
2018-027393614-001,6/21/2018
2019-010921302-001,3/8/2019
2018-046885831-001,10/20/2018
2018-054652817-001,12/8/2018
2018-052256934-001,11/23/2018
2019-006798440-001,2/12/2019
2018-011112953-001,3/12/2018
2018-028631857-001,6/29/2018
2018-036064432-001,8/14/2018
2018-057656782-001,12/28/2018
2018-057936304-001,12/30/2018
2019-008023122-001,2/19/2019
2018-047569705-001,10/24/2018
2019-000695039-001,1/5/2019
2019-002346724-001,1/16/2019
2018-045766907-001,10/13/2018
2018-037491018-001,8/23/2018
2018-030268167-001,7/9/2018
2019-027592233-001,6/11/2019
2019-027592233-002,6/11/2019
2019-027592233-003,6/11/2019
2018-036772552-001,8/18/2018
2019-010962534-001,3/9/2019
2019-010117658-001,3/4/2019
2019-021026920-001,5/6/2019
2018-027967289-001,6/25/2018
2019-025861421-001,6/2/2019
2018-043515908-001,9/29/2018
2019-026733572-001,6/7/2019
2018-008085980-001,2/22/2018
2018-029772740-001,7/6/2018
2018-001608749-001,1/12/2018
2018-031123451-001,7/15/2018
2018-043037690-001,9/26/2018
2018-040759006-001,8/11/2018
2019-002176784-001,1/15/2019
2018-048622300-001,10/30/2018
2018-028211810-001,6/27/2018
2019-005904830-001,2/6/2019
2019-004745758-001,1/31/2019
2019-010340668-001,3/5/2019
2018-041714416-001,9/18/2018
2018-051923301-001,11/21/2018
2019-014218827-001,3/23/2019
2018-041043075-001,9/13/2018
2018-045326743-001,10/10/2018
2018-014505294-001,4/1/2018
2018-049991614-001,11/8/2018
2019-015663432-001,3/31/2019
2018-004681937-001,2/1/2018
2018-022642853-001,5/22/2018
2018-028762841-001,6/30/2018
2018-000693146-001,1/5/2018
2018-000918094-001,1/7/2018
2018-006060022-001,2/9/2018
2018-013767536-001,3/27/2018
2018-016337198-001,4/12/2018
2018-027541231-001,6/22/2018
2018-036553419-001,8/17/2018
2018-057537896-001,12/27/2018
2019-013364249-001,3/22/2019
2018-056440896-001,12/19/2018
2018-011458598-001,3/14/2018
2019-004566055-001,1/30/2019
2019-013051225-001,3/21/2019
2018-017953900-001,4/20/2018
2019-011133134-001,3/9/2019
2018-025634909-001,6/11/2018
2018-053533949-001,12/1/2018
2018-033365525-001,7/28/2018
2018-034506241-001,8/5/2018
2018-032068460-001,7/20/2018
2018-055405610-001,12/13/2018
2019-001570889-001,1/11/2019
2018-014218699-001,3/30/2018
2018-043734020-001,9/30/2018
2018-008365780-001,2/23/2018
2018-010532636-001,3/8/2018
2019-020232544-001,5/1/2019
2019-000138696-001,1/2/2019
2018-022429639-001,5/21/2018
2019-022833946-001,5/16/2019
2018-036533000-001,8/17/2018
2019-006948592-001,2/13/2019
2018-054348666-001,12/5/2018
2018-044366776-001,10/4/2018
2018-013037009-001,3/23/2018
2018-035225521-001,8/9/2018
2018-000365230-001,1/3/2018
2018-015906627-001,4/10/2018
2018-004503018-001,1/31/2018
2018-003373464-001,1/23/2018
2019-013233295-001,3/22/2019
2018-003732175-001,1/26/2018
2018-049508546-001,11/5/2018
2018-056110834-001,12/17/2018
2018-042232495-001,9/20/2018
2018-057355174-001,12/26/2018
2019-018364351-001,4/20/2019
2019-006537910-001,2/11/2019
2018-042297371-001,9/21/2018
2018-043957932-001,10/2/2018
2018-056219515-001,12/18/2018
2018-027669696-001,6/23/2018
2018-043279154-001,9/27/2018
2018-027188478-001,6/20/2018
2018-006976496-001,2/15/2018
2018-010780652-001,3/9/2018
2018-029918826-001,7/7/2018
2018-035743161-001,8/12/2018
2018-002761862-001,1/19/2018
2018-010349000-001,3/7/2018
2018-009910626-001,3/4/2018
2018-043898920-001,10/1/2018
2018-042751086-001,9/23/2018
2018-045703703-001,10/12/2018
2018-003520046-001,1/31/2018
2018-052249581-001,11/22/2018
2019-025501969-001,5/22/2019
2018-035748073-001,8/12/2018
2019-004970908-001,2/1/2019
2018-052073848-001,11/22/2018
2018-057741674-001,12/28/2018
2018-012339172-001,3/16/2018
2018-016626968-001,4/14/2018
2018-010576021-001,3/8/2018
2019-000138395-001,1/2/2019
2019-020554597-001,5/3/2019
2018-045899643-001,10/14/2018
2018-021254539-001,5/14/2018
2019-020707060-001,5/3/2019
2018-023935516-001,5/31/2018
2018-038938085-001,8/31/2018
2018-012869954-001,3/22/2018
2018-012534969-001,3/19/2018
2018-013601869-001,3/26/2018
2018-043003171-001,9/26/2018
2018-038769211-001,8/30/2018
2018-022750568-001,5/22/2018
2018-026010090-001,6/13/2018
2018-029283990-001,7/3/2018
2018-047579557-001,10/24/2018
2019-005118754-001,2/2/2019
2018-028090907-001,6/26/2018
2018-049985620-001,11/8/2018
2018-046170419-001,10/15/2018
2019-006893218-001,2/13/2019
2018-008251990-001,2/23/2018
2018-045003906-001,10/8/2018
2018-048770688-001,10/31/2018
2019-004591140-001,1/30/2019
2018-051135606-001,11/13/2018
2018-032796013-001,7/18/2018
2018-056493016-001,12/20/2018
2019-011803790-001,3/13/2019
2019-004601106-001,1/26/2019
2018-032853280-001,7/25/2018
2018-000411664-001,1/3/2018
2018-036916758-001,8/19/2018
2019-008426830-001,2/22/2019
2019-014012407-001,3/26/2019
2018-016829074-001,4/7/2018
2018-013450163-001,3/26/2018
2018-034627494-001,8/6/2018
2018-035097686-001,8/8/2018
2018-055367603-001,12/12/2018
2019-022147133-001,5/12/2019
2018-044606694-001,10/5/2018
2019-022355957-001,5/13/2019
2018-019856160-001,5/5/2018
2018-002462905-001,1/17/2018
2018-045399130-001,10/10/2018
2019-010944322-001,3/8/2019
2019-021935461-001,5/10/2019
2019-006387093-001,2/10/2019
2018-028620650-001,6/29/2018
2019-023988504-001,5/22/2019
2018-032680450-001,7/24/2018
2018-009625640-001,3/3/2018
2018-002186777-001,1/16/2018
2018-047440252-001,10/23/2018
2018-030335514-001,7/10/2018
2019-003213318-001,1/21/2019
2019-003823612-001,1/25/2019
2018-017871122-001,4/22/2018
2018-015158739-001,4/5/2018
2018-048511295-001,7/1/2018
2018-050382029-001,11/11/2018
2018-003416000-001,1/24/2018
2018-014156052-001,3/30/2018
2018-004286570-001,1/29/2018
2018-006842980-001,2/14/2018
2019-021531035-001,5/8/2019
2018-022442703-001,5/20/2018
2018-041861510-001,9/19/2018
2019-010228300-001,3/4/2019
2019-005918034-001,2/7/2019
2018-004517576-001,1/27/2018
2018-010174280-001,3/6/2018
2018-011027717-001,3/11/2018
2018-011737639-001,3/15/2018
2018-012054626-001,3/17/2018
2018-024104370-001,6/1/2018
2018-025134032-001,6/7/2018
2018-040264299-001,9/9/2018
2018-042787967-001,9/24/2018
2018-045529003-001,10/11/2018
2018-053102128-001,11/28/2018
2019-003851754-001,1/25/2019
2019-007970834-001,2/19/2019
2018-007328785-001,2/17/2018
2018-014808977-001,3/12/2018
2018-013494150-001,3/25/2018
2018-014359438-001,3/31/2018
2018-015626748-001,4/8/2018
2018-025158828-001,6/7/2018
2018-030823509-001,7/13/2018
2018-040588375-001,9/11/2018
2018-050769473-001,11/13/2018
2019-025481533-001,5/31/2019
2018-047063628-001,10/21/2018
2018-026279595-001,6/14/2018
2018-026279595-002,6/15/2018
2019-014894680-001,3/31/2019
2018-004449785-001,1/30/2018
2018-049906270-001,11/8/2018
2018-054996898-001,12/9/2018
2018-006594304-001,2/13/2018
2018-054028428-001,12/4/2018
2018-006075741-001,2/9/2018
2018-049142050-001,11/3/2018
2018-049142050-002,11/3/2018
2018-011006057-001,3/11/2018
2019-010548927-001,3/6/2019
2018-026940746-001,6/19/2018
2018-030106864-001,7/9/2018
2018-051974435-001,11/21/2018
2018-014574887-001,3/31/2018
2018-031549232-001,7/17/2018
2019-018548520-001,4/21/2019
2018-025105316-001,6/7/2018
2018-005805750-001,2/8/2018
2019-010157255-001,3/4/2019
2018-042756091-001,9/24/2018
2019-011006423-001,3/9/2019
2018-013906977-001,3/28/2018
2018-039899973-001,9/6/2018
2019-015457103-001,4/3/2019
2018-057360528-001,12/26/2018
2019-002147529-001,1/14/2019
2019-013805502-001,3/24/2019
2018-048798722-001,10/31/2018
2018-001143837-001,1/9/2018
2018-003987767-001,1/27/2018
2018-056431434-001,12/19/2018
2018-007205217-001,2/16/2018
2019-007477141-001,2/14/2019
2019-018788748-001,4/22/2019
2018-000850290-001,1/7/2018
2018-025222062-001,6/8/2018
2018-018871013-001,4/28/2018
2019-009048844-001,2/26/2019
2018-007244136-001,2/17/2018
2018-027105875-001,6/20/2018
2018-003755286-001,1/26/2018
2018-038398562-001,8/27/2018
2018-054066656-001,12/4/2018
2018-007045937-001,2/16/2018
2018-018348647-001,4/25/2018
2018-019075400-001,4/30/2018
2018-021912980-001,5/17/2018
2018-033033154-001,7/26/2018
2018-019156804-001,4/30/2018
2018-023276797-001,5/26/2018
2019-000342800-001,1/3/2019
2018-032938445-001,7/26/2018
2018-057893940-001,12/29/2018
2018-048581960-001,10/30/2018
2018-044738172-001,10/6/2018
2018-030887870-001,5/21/2018
2018-032594143-001,5/24/2018
2018-034250597-001,6/4/2018
2018-045903342-001,9/8/2018
2018-053813360-001,12/3/2018
2018-006474413-001,2/12/2018
2018-024282328-001,6/2/2018
2019-001563244-001,1/11/2019
2018-032871947-001,7/25/2018
2018-025758030-001,6/11/2018
2018-052131793-001,11/22/2018
2019-024860012-001,5/27/2019
2018-004439946-001,1/30/2018
2018-005592821-001,2/7/2018
2018-052252243-001,11/22/2018
2019-000426766-001,1/3/2019
2018-002536461-001,1/18/2018
2018-006750861-001,2/14/2018
2019-001636157-001,1/11/2019
2018-052002770-001,11/21/2018
2019-005570728-001,2/5/2019
2018-003699327-001,1/25/2018
2018-051941974-001,11/21/2018
2018-015028883-001,4/4/2018
2018-045392323-001,10/10/2018
2018-027383268-001,6/21/2018
2018-036103576-001,8/14/2018
2019-022580940-001,5/14/2019
2018-038279795-001,8/27/2018
2018-012543957-001,3/15/2018
2019-001937163-001,1/13/2019
2019-016756616-001,4/11/2019
2019-011689810-001,3/13/2019
2019-025630506-001,5/31/2019
2019-006762342-001,2/12/2019
2018-027534963-001,6/22/2018
2018-039658360-001,9/5/2018
2018-051717490-001,11/20/2018
2019-010120350-001,3/4/2019
2018-050869730-001,11/14/2018
2018-050816980-001,11/14/2018
2018-035764010-001,8/12/2018
2018-016250030-001,4/12/2018
2018-051739396-001,11/20/2018
2019-010530170-001,3/6/2019
2019-009893902-001,3/2/2019
2018-047579622-001,10/24/2018
2018-024459746-001,6/4/2018
2018-018920804-001,4/29/2018
2018-014787428-001,4/3/2018
2019-012805940-001,3/19/2019
2018-032888762-001,7/25/2018
2019-020168710-001,4/30/2019
2018-003323441-001,1/23/2018
2018-004432249-001,1/30/2018
2018-006199916-001,2/10/2018
2018-006941807-001,2/15/2018
2019-022480251-001,5/14/2019
2018-004131050-001,1/29/2018
2018-020107020-001,5/7/2018
2018-050855106-001,11/14/2018
2018-038664084-001,8/29/2018
2018-014235893-001,3/30/2018
2018-026773323-001,6/18/2018
2018-051582674-001,11/18/2018
2018-051720621-001,11/20/2018
2018-002147284-001,1/15/2018
2019-006861660-001,2/13/2019
2018-003749627-001,1/26/2018
2018-011291710-001,3/13/2018
2018-023032794-001,5/24/2018
2018-026009161-001,6/13/2018
2018-039772162-001,9/5/2018
2018-042855670-001,9/25/2018
2018-049781867-001,11/5/2018
2018-049760050-001,11/7/2018
2019-001722491-001,1/12/2019
2019-002135511-001,1/15/2019
2019-002940151-001,1/20/2019
2019-007300643-001,2/15/2019
2019-008399550-001,2/22/2019
2019-008455991-001,2/22/2019
2019-009155539-001,2/23/2019
2019-011169495-001,3/10/2019
2019-011938755-001,3/14/2019
2019-014341480-001,3/28/2019
2019-027474536-001,6/11/2019
2018-033859727-001,8/1/2018
2018-040769278-001,9/12/2018
2019-009601340-001,3/1/2019
2018-007028799-001,2/15/2018
2018-024488710-001,6/4/2018
2018-003609540-001,1/25/2018
2018-001939604-001,1/14/2018
2018-012802815-001,3/21/2018
2018-037007220-001,8/20/2018
2019-021163590-001,5/6/2019
