MUNICIPIO;VALIDADOR;VALIDADOR_TIPO;CIA_BASE;BAIRRO;TIPO;SETOR;SUBSETOR;COD_SETOR;OBSERVACAO
NOVA SERRANA;NOVA LONDRINA;BAIRRO_NAO_CAD;279ª CIA PM;NOVA LONDRINA;URBANO;SAO GERALDO;CIDADE NOVA;60.279.2;
NOVA SERRANA;SÃO GERALDO;BAIRRO_NAO_CAD;279ª CIA PM;SAO GERALDO;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;SÃO MARCOS;BAIRRO_NAO_CAD;279ª CIA PM;SAO MARCOS;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;SAO MARCOS;BAIRRO_NAO_CAD;279ª CIA PM;SAO MARCOS;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;Jardim Padre lauro;BAIRRO_NAO_CAD;279ª CIA PM;JARDIM PADRE LAURO;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;boa esperança;BAIRRO_NAO_CAD;279ª CIA PM;VILA NOSSA SENHORA DE FATIMA;URBANO;ROMEU DUARTE;ARAGUAIA;60.279.1;
NOVA SERRANA;MARIA JOSE DO AMARAL;BAIRRO_NAO_CAD;279ª CIA PM;MARIA JOSE DO AMARAL;URBANO;SAO GERALDO;MARISA;60.279.2;
NOVA SERRANA;JEFERSON BATISTA DE FREITAS;BAIRRO_NAO_CAD;279ª CIA PM;JEFERSON BATISTA DE FREITAS;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;DOM BOSCO;BAIRRO_NAO_CAD;279ª CIA PM;DOM BOSCO;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;SANTA TEREZINHA;BAIRRO_NAO_CAD;279ª CIA PM;SANTA TEREZINHA;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;Santa Terezinha I;BAIRRO_NAO_CAD;279ª CIA PM;SANTA TEREZINHA;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;SAGRADA FAMILIA;BAIRRO_NAO_CAD;279ª CIA PM;SAGRADA FAMILIA;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;londrina;BAIRRO_NAO_CAD;279ª CIA PM;LONDRINA;URBANO;ROMEU DUARTE;ARAGUAIA;60.279.1;
NOVA SERRANA;S¿O SEBASTIAO;BAIRRO_NAO_CAD;279ª CIA PM;SAO SEBASTIAO;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;santo expedito;BAIRRO_NAO_CAD;279ª CIA PM;SANTO EXPEDITO;URBANO;SAO GERALDO;CIDADE NOVA;60.279.2;
NOVA SERRANA;SAO CRISTOVAO;BAIRRO_NAO_CAD;279ª CIA PM;SAO CRISTOVAO;URBANO;SAO GERALDO;MARISA;60.279.2;
NOVA SERRANA;PROLONGAMENTO VILA OPERARIA;BAIRRO_NAO_CAD;279ª CIA PM;PROLONGAMENTO VILA OPERARIA;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;ZONA RURAL- LAGOA DO JUQUINHA;BAIRRO_NAO_CAD;280ª CIA PM;LAGOA DO JUQUINHA;RURAL;ZONA RURAL;ZONA RURAL;60.279.2;ZONA RUAL 279ª CIA PM
NOVA SERRANA;JARDIM PADRE LIBERIO;BAIRRO_NAO_CAD;279ª CIA PM;JARDIM PADRE LIBERIO;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;POVOADO DE NOVAIS;BAIRRO_NAO_CAD;280ª CIA PM;POVOADO DE NOVAIS;RURAL;ZONA RURAL;ZONA RURAL;60.279.1;ZONA RUAL 279ª CIA PM
NOVA SERRANA;JARDIM DO LAGO;BAIRRO_NAO_CAD;279ª CIA PM;JARDIM DO LAGO;URBANO;SUPER CENTRO;ARAGUAIA;60.279.1;
NOVA SERRANA;PROLONGAMENTO SANTA LUZIA;BAIRRO_NAO_CAD;279ª CIA PM;PROLONGAMENTO SANTA LUZIA;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;ELDORADO;BAIRRO_NAO_CAD;279ª CIA PM;ELDORADO;URBANO;ROMEU DUARTE;ARAGUAIA;60.279.1;
NOVA SERRANA;SERRA DOURADA;BAIRRO_NAO_CAD;279ª CIA PM;SERRA DOURADA;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;VILA ANDRE DE FREITAS;BAIRRO_NAO_CAD;279ª CIA PM;VILA ANDRE DE FREITAS;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;FAUSTO PINTO DA SONSECA;BAIRRO_NAO_CAD;279ª CIA PM;FAUSTO PINTO DA SONSECA;URBANO;ROMEU DUARTE;FAUSTO PINTO DA FONSECA;60.279.1;
NOVA SERRANA;São Josè;BAIRRO_NAO_CAD;279ª CIA PM;SAO JOSE;URBANO;SAO GERALDO;CIDADE NOVA;60.279.2;
NOVA SERRANA;PADRE LIBERIO;BAIRRO_NAO_CAD;279ª CIA PM;PADRE LIBERIO;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;BURITIS;BAIRRO_NAO_CAD;280ª CIA PM;BURITIS;RURAL;ZONA RURAL;ZONA RURAL;60.279.1;ZONA RUAL 279ª CIA PM
NOVA SERRANA;SANTA MARIA;BAIRRO_NAO_CAD;279ª CIA PM;SANTA MARIA;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;PROLONGAMENTO FREI PAULO;BAIRRO_NAO_CAD;279ª CIA PM;PROLONGAMENTO FREI PAULO;URBANO;ROMEU DUARTE;ARAGUAIA;60.279.1;
NOVA SERRANA;ENGENHO;BAIRRO_NAO_CAD;280ª CIA PM;ENGENHO;RURAL;ZONA RURAL;ZONA RURAL;60.279.1;ZONA RUAL 279ª CIA PM
NOVA SERRANA;FRANCISCO LUCAS;BAIRRO_NAO_CAD;279ª CIA PM;FRANCISCO LUCAS;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;SÃO SEBASTIÃO;BAIRRO_NAO_CAD;279ª CIA PM;SAO SEBASTIÃO;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;JARDIM EUROPA;BAIRRO_NAO_CAD;279ª CIA PM;JARDIM EUROPA;URBANO;SAO GERALDO;CIDADE NOVA;60.279.2;
NOVA SERRANA;FERREIRA NETO;BAIRRO_NAO_CAD;279ª CIA PM;FERREIRA NETO;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;POVOADO DO CAPAO;BAIRRO_NAO_CAD;280ª CIA PM;CAPAO;RURAL;ZONA RURAL;ZONA RURAL;60.279.2;ZONA RUAL 279ª CIA PM
NOVA SERRANA;S¿O JOS¿;BAIRRO_NAO_CAD;279ª CIA PM;SAO JOSE;URBANO;SAO GERALDO;CIDADE NOVA;60.279.2;
NOVA SERRANA;BOA ESPERAN¿A;BAIRRO_NAO_CAD;279ª CIA PM;VILA NOSSA SENHORA DE FATIMA;URBANO;ROMEU DUARTE;ARAGUAIA;60.279.1;
NOVA SERRANA;MARISA;BAIRRO_NAO_CAD;279ª CIA PM;MARISA;URBANO;SAO GERALDO;MARISA;60.279.2;
NOVA SERRANA;S¿O JOSE;BAIRRO_NAO_CAD;279ª CIA PM;SAO JOSE;URBANO;SAO GERALDO;CIDADE NOVA;60.279.2;
NOVA SERRANA;morada do sol 2;BAIRRO_NAO_CAD;279ª CIA PM;MORADA DO SOL;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;JARDIM PADRE LAULO;BAIRRO_NAO_CAD;279ª CIA PM;JARDIM PADRE LAURO;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;BOA VISTA;BAIRRO_NAO_CAD;280ª CIA PM;BOA VISTA;RURAL;ZONA RURAL;ZONA RURAL;60.280.2;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;SANTA SARA;BAIRRO_NAO_CAD;280ª CIA PM;SANTA SARA;URBANO;SANTA SARA;SANTA SARA;60.280.2;
NOVA SERRANA;ITAPUA;BAIRRO_NAO_CAD;280ª CIA PM;ITAPUA;URBANO;SANTA SARA;PLANALTO;60.280.2;
NOVA SERRANA;CONCESSO ELIAS;BAIRRO_NAO_CAD;280ª CIA PM;CONCESSO ELIAS;URBANO;CONCESSO ELIAS;CONCESSO ELIAS;60.280.1;
NOVA SERRANA;NOVO HORIZONTE;BAIRRO_NAO_CAD;280ª CIA PM;NOVO HORIZONTE;URBANO;CONCESSO ELIAS;NOVO HORIZONTE;60.280.1;
NOVA SERRANA;VEREDAS DA SERRA;BAIRRO_NAO_CAD;280ª CIA PM;VEREDAS DA SERRA;URBANO;CONCESSO ELIAS;NOVO HORIZONTE;60.280.1;
NOVA SERRANA;SANDRA REGINA;BAIRRO_NAO_CAD;280ª CIA PM;SANDRA REGINA;URBANO;CONCESSO ELIAS;CONCESSO ELIAS;60.280.1;
NOVA SERRANA;ESPLANADA;BAIRRO_NAO_CAD;280ª CIA PM;ESPLANADA;URBANO;CONCESSO ELIAS;CONCESSO ELIAS;60.280.1;
NOVA SERRANA;FREI PAULO;BAIRRO_NAO_CAD;279ª CIA PM;FREI PAULO;URBANO;SAO GERALDO;ARAGUAIA;60.279.1;
NOVA SERRANA;AREIAS;BAIRRO_NAO_CAD;279ª CIA PM;AREIAS;RURAL;SUPER CENTRO;ZONA RURAL;60.279.1;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;AMARAL;BAIRRO_NAO_CAD;280ª CIA PM;AMARAL;URBANO;CONCESSO ELIAS;CONCESSO ELIAS;60.280.1;
NOVA SERRANA;Itapuã;BAIRRO_NAO_CAD;280ª CIA PM;ITAPUA;URBANO;SANTA SARA;PLANALTO;60.280.2;
NOVA SERRANA;GAMAS;BAIRRO_NAO_CAD;280ª CIA PM;GAMAS;RURAL;ZONA RURAL;ZONA RURAL;60.280.2;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;moreira;BAIRRO_NAO_CAD;280ª CIA PM;MOREIRAS;RURAL;ZONA RURAL;ZONA RURAL;60.280.2;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;INDUSTRIAL;BAIRRO_NAO_CAD;280ª CIA PM;INDUSTRIAL;URBANO;SANTA SARA;PLANALTO;60.280.2;
NOVA SERRANA;CAMPO BELO;BAIRRO_NAO_CAD;280ª CIA PM;CAMPO BELO;URBANO;CONCESSO ELIAS;CONCESSO ELIAS;60.280.1;
NOVA SERRANA;ANA CAROLINA;BAIRRO_NAO_CAD;280ª CIA PM;ANA CAROLINA;URBANO;SANTA SARA;SANTA SARA;60.280.2;
NOVA SERRANA;PLANALTO;BAIRRO_NAO_CAD;280ª CIA PM;PLANALTO;URBANO;SANTA SARA;PLANALTO;60.280.2;
NOVA SERRANA;FREI AMBROSIO;BAIRRO_NAO_CAD;280ª CIA PM;FREI AMBROSIO;URBANO;CONCESSO ELIAS;CONCESSO ELIAS;60.280.1;
NOVA SERRANA;POVOADO DE AREIAS;BAIRRO_NAO_CAD;280ª CIA PM;POVOADO DE AREIAS;RURAL;ZONA RURAL;ZONA RURAL;60.280.1;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;ANTONIO VENANCIO;BAIRRO_NAO_CAD;280ª CIA PM;ANTONIO VENANCIO;URBANO;CONCESSO ELIAS;CONCESSO ELIAS;60.280.1;
NOVA SERRANA;ITAPOA;BAIRRO_NAO_CAD;280ª CIA PM;ITAPUA;URBANO;SANTA SARA;PLANALTO;60.280.2;
NOVA SERRANA;LINCON NOGUEIRA;BAIRRO_NAO_CAD;280ª CIA PM;LINCOLN NOGUEIRA;URBANO;CONCESSO ELIAS;CONCESSO ELIAS;60.280.1;
NOVA SERRANA;BO VISTA;BAIRRO_NAO_CAD;280ª CIA PM;BOA VISTA;RURAL;ZONA RURAL;ZONA RURAL;60.280.2;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;POVOADO DE GAMAS;BAIRRO_NAO_CAD;280ª CIA PM;GAMAS;RURAL;ZONA RURAL;ZONA RURAL;60.280.2;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;AREIAS BRANCA;BAIRRO_NAO_CAD;280ª CIA PM;AREIAS BRANCA;RURAL;ZONA RURAL;ZONA RURAL;60.280.1;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;MOREIRAS;BAIRRO_NAO_CAD;280ª CIA PM;MOREIRAS;RURAL;ZONA RURAL;ZONA RURAL;60.280.2;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;BELVEDERE;BAIRRO_NAO_CAD;280ª CIA PM;BELVEDERE;URBANO;SANTA SARA;PLANALTO;60.280.2;
NOVA SERRANA;JOS¿ RODRIGUES DA COSTA;BAIRRO_NAO_CAD;280ª CIA PM;JOSE RODRIGUES DA COSTA;URBANO;CONCESSO ELIAS;NOVO HORIZONTE;60.280.1;
NOVA SERRANA;COMUNIDADE DOS GAMAS;BAIRRO_NAO_CAD;280ª CIA PM;GAMAS;RURAL;ZONA RURAL;ZONA RURAL;60.280.2;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;POVOADO DE BOA VISTA;BAIRRO_NAO_CAD;280ª CIA PM;BOA VISTA;RURAL;ZONA RURAL;ZONA RURAL;60.280.2;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;ANTONIO VENÂNCIO;BAIRRO_NAO_CAD;280ª CIA PM;ANTONIO VENÂNCIO;URBANO;CONCESSO ELIAS;CONCESSO ELIAS;60.280.1;
NOVA SERRANA;AREIAS BRANCAS;BAIRRO_NAO_CAD;280ª CIA PM;AREIAS BRANCAS;RURAL;ZONA RURAL;ZONA RURAL;60.280.1;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;ELISA AMARAL;BAIRRO_NAO_CAD;280ª CIA PM;ELISA AMARAL;URBANO;SANTA SARA;SANTA SARA;60.280.2;
NOVA SERRANA;SANTO ANTONIO;BAIRRO_NAO_CAD;280ª CIA PM;SANTO ANTONIO;URBANO;SANTA SARA;SANTA SARA;60.280.2;
NOVA SERRANA;PROXIMO ECONOMART;BAIRRO_NAO_CAD;280ª CIA PM;PLANALTO;URBANO;SANTA SARA;PLANALTO;60.280.2;
NOVA SERRANA;JOSE RODRIGUES DA COSTA;BAIRRO_NAO_CAD;280ª CIA PM;JOSE RODRIGUES DA COSTA;URBANO;CONCESSO ELIAS;NOVO HORIZONTE;60.280.1;
NOVA SERRANA;REGINA AMARAL;BAIRRO_NAO_CAD;280ª CIA PM;REGINA AMARAL;URBANO;SANTA SARA;SANTA SARA;60.280.2;
NOVA SERRANA;SANTO ANTÔNIO;BAIRRO_NAO_CAD;280ª CIA PM;SANTO ANTÔNIO;URBANO;SANTA SARA;SANTA SARA;60.280.2;
NOVA SERRANA;BR 262 KM 459;BAIRRO_NAO_CAD;280ª CIA PM;ZONA RURAL;RURAL;ZONA RURAL;ZONA RURAL;60.280.2;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;veredas;BAIRRO_NAO_CAD;280ª CIA PM;VEREDAS DA SERRA;URBANO;CONCESSO ELIAS;NOVO HORIZONTE;60.280.1;
NOVA SERRANA;RIPAS;LOGRADOURO;280ª CIA PM;RIPAS;RURAL;ZONA RURAL;ZONA RURAL;60.279.2;ZONA RUAL 279ª CIA PM
NOVA SERRANA;BR 494;LOGRADOURO;280ª CIA PM;ZONA RURAL;RURAL;ZONA RURAL;ZONA RURAL;60.279.2;ZONA RUAL 279ª CIA PM
NOVA SERRANA;SITIO BARRETOS;LOGRADOURO;280ª CIA PM;BARRETOS;RURAL;ZONA RURAL;ZONA RURAL;60.279.1;ZONA RUAL 279ª CIA PM
NOVA SERRANA;JOAO BATISTA GUIMARAES;LOGRADOURO;279ª CIA PM;LARANJEIRAS;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;BETSAID;LOGRADOURO;279ª CIA PM;SAO SEBASTIAO;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;LIBERALINO DA COSTA PINTO;LOGRADOURO;279ª CIA PM;NOGUEIRA;URBANO;ROMEU DUARTE;ARAGUAIA;60.279.1;
NOVA SERRANA;CAPOEIRA DE DENTRO - EDSON MIRANDA DOS SANTOS;LOGRADOURO;280ª CIA PM;ZONA RURAL;RURAL;ZONA RURAL;ZONA RURAL;60.279.1;ZONA RUAL 279ª CIA PM
NOVA SERRANA;POVOADO CAPAO;LOGRADOURO;280ª CIA PM;CAPAO;RURAL;ZONA RURAL;ZONA RURAL;60.279.2;ZONA RUAL 279ª CIA PM
NOVA SERRANA;NOVAIS;LOGRADOURO;280ª CIA PM;POVOADO DE NOVAIS;RURAL;ZONA RURAL;ZONA RURAL;60.279.1;ZONA RUAL 279ª CIA PM
NOVA SERRANA;DIMAS GUIMARAES;LOGRADOURO;279ª CIA PM;CENTRO;URBANO;SUPER CENTRO;HIPERCENTRO;60.279.4;
NOVA SERRANA;GUARANI;LOGRADOURO;279ª CIA PM;BELA VISTA;URBANO;SAO GERALDO;MARISA;60.279.2;
NOVA SERRANA;GUAJAJARAS;LOGRADOURO;279ª CIA PM;BELA VISTA;URBANO;SAO GERALDO;MARISA;60.279.2;
NOVA SERRANA;BR 262 - KM 554 ACESSO NOVAIS;LOGRADOURO;280ª CIA PM;POVOADO DE NOVAIS;RURAL;ZONA RURAL;ZONA RURAL;60.279.1;ZONA RUAL 279ª CIA PM
NOVA SERRANA;PRACA BARRETOS;LOGRADOURO;280ª CIA PM;BARRETOS;RURAL;ZONA RURAL;ZONA RURAL;60.279.1;ZONA RUAL 279ª CIA PM
NOVA SERRANA;JOAO FERREIRA DOS SANTOS;LOGRADOURO;279ª CIA PM;PARK DONA GUMERCINDA MARTINS;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;RAFAEL SANTOS;LOGRADOURO;279ª CIA PM;PARK DONA GUMERCINDA MARTINS;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;EMBARE;LOGRADOURO;279ª CIA PM;SAO GERALDO;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;TITO PINTO;LOGRADOURO;279ª CIA PM;CENTRO;URBANO;SAO GERALDO;SAO GERALDO;60.279.4;
NOVA SERRANA;DOM CABRAL;LOGRADOURO;279ª CIA PM;CENTRO;URBANO;SUPER CENTRO;HIPERCENTRO;60.279.4;
NOVA SERRANA;ELIMAR APARECIDO PINTO;LOGRADOURO;279ª CIA PM;MORADA DO SOL;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;DEPUTADO AECIO CUNHA;LOGRADOURO;279ª CIA PM;CIDADE NOVA;URBANO;SAO GERALDO;CIDADE NOVA;60.279.2;
NOVA SERRANA;ESTER COELHO RIBEIRO [ MARGEM DE CURSO DAGUA ];LOGRADOURO;279ª CIA PM;SANTANA;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;JOSE FERREIRA DO AMARAL;LOGRADOURO;279ª CIA PM;SAO GERALDO;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;B;LOGRADOURO;279ª CIA PM;SANTA LUZIA;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;VEREADOR LELIS CAMILO;LOGRADOURO;279ª CIA PM;CENTRO;URBANO;SUPER CENTRO;HIPERCENTRO;60.279.4;
NOVA SERRANA;PRINCESA IZABEL));LOGRADOURO;279ª CIA PM;MARISA;URBANO;SAO GERALDO;MARISA;60.279.2;
NOVA SERRANA;BOA VISTA;LOGRADOURO;280ª CIA PM;BOA VISTA;RURAL;ZONA RURAL;ZONA RURAL;60.280.2;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;BR 262;LOGRADOURO;280ª CIA PM;ZONA RURAL;RURAL;ZONA RURAL;ZONA RURAL;60.279.2;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;AGUA ESPRAIADA;LOGRADOURO;280ª CIA PM;AGUA ESPRAIADA;RURAL;ZONA RURAL;ZONA RURAL;60.280.2;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;AREIAS - PRACA SANTA RITA;LOGRADOURO;280ª CIA PM;AREIAS;RURAL;ZONA RURAL;ZONA RURAL;60.280.1;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;LMG - RODOVIA PADRE LIBERIO;LOGRADOURO;280ª CIA PM;ZONA RURAL;RURAL;ZONA RURAL;ZONA RURAL;60.279.2;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;MG 423;LOGRADOURO;280ª CIA PM;ZONA RURAL;RURAL;ZONA RURAL;ZONA RURAL;60.279.2;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;FAZENDA AREIAS;LOGRADOURO;280ª CIA PM;AREIAS;RURAL;ZONA RURAL;ZONA RURAL;60.280.1;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;TURMALINA;LOGRADOURO;280ª CIA PM;ZONA RURAL;RURAL;ZONA RURAL;ZONA RURAL;60.279.2;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;COMUNIDADE DOS MOREIRAS;LOGRADOURO;280ª CIA PM;MOREIRAS;RURAL;ZONA RURAL;ZONA RURAL;60.280.2;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;ZONA RURAL DE PERDIG¿O-MG;BAIRRO_NAO_CAD;279ª CIA PM;BEIJA FLOR;RURAL;SUPER CENTRO;HIPERCENTRO;60.280.1;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;AGUA BRANCA;LOGRADOURO;280ª CIA PM;AGUA BRANCA;RURAL;ZONA RURAL;ZONA RURAL;60.280.1;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;LMG 801;LOGRADOURO;280ª CIA PM;ZONA RURAL;RURAL;ZONA RURAL;ZONA RURAL;60.279.2;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;PROXIMO AO POVOADO DE MOREIRAS;LOGRADOURO;280ª CIA PM;MOREIRAS;RURAL;ZONA RURAL;ZONA RURAL;60.280.2;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;PARAGUAI;LOGRADOURO;280ª CIA PM;CONCESSO ELIAS;URBANO;CONCESSO ELIAS;CONCESSO ELIAS;60.280.1;
NOVA SERRANA;PARALELA;LOGRADOURO;280ª CIA PM;CONCESSO ELIAS;URBANO;CONCESSO ELIAS;CONCESSO ELIAS;60.280.1;
NOVA SERRANA;AMARAL;LOGRADOURO;280ª CIA PM;NOVO HORIZONTE;URBANO;CONCESSO ELIAS;NOVO HORIZONTE;60.280.1;
NOVA SERRANA;CHACREAMENTO AGUA BRANCA;LOGRADOURO;280ª CIA PM;AGUA BRANCA;RURAL;ZONA RURAL;ZONA RURAL;60.280.1;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
NOVA SERRANA;messias pinto neto;LOGRADOURO_NAO_CAD;280ª CIA PM;CAPAO;RURAL;ZONA RURAL;ZONA RURAL;60.279.2;ZONA RUAL 279ª CIA PM
NOVA SERRANA;TEREZINHA DE JESUS;LOGRADOURO_NAO_CAD;279ª CIA PM;SANTA LUZIA;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;MESSIAS JERONIMO;LOGRADOURO_NAO_CAD;279ª CIA PM;CENTRO;URBANO;SUPER CENTRO;HIPERCENTRO;60.279.4;
NOVA SERRANA;VEREADOR JESUS MARTINS;LOGRADOURO_NAO_CAD;279ª CIA PM;CENTRO;URBANO;SUPER CENTRO;HIPERCENTRO;60.279.4;
NOVA SERRANA;JOSE PINTO DO AMARAL;LOGRADOURO_NAO_CAD;279ª CIA PM;SAO GERALDO;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;JOAO BATISTA GUIMARAES;LOGRADOURO_NAO_CAD;279ª CIA PM;LARANJEIRAS;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;PARK DAS AGUAS;LOGRADOURO_NAO_CAD;279ª CIA PM;FAUSTO PINTO DA FONSECA 2;URBANO;ROMEU DUARTE;FAUSTO PINTO DA FONSECA;60.279.1;
NOVA SERRANA;PARA DE MINAS;LOGRADOURO_NAO_CAD;279ª CIA PM;CENTRO;URBANO;SUPER CENTRO;HIPERCENTRO;60.279.4;
NOVA SERRANA;GAIVOTA;LOGRADOURO_NAO_CAD;279ª CIA PM;SANTA CRUZ;URBANO;SAO GERALDO;CIDADE NOVA;60.279.2;
NOVA SERRANA;BELEM;LOGRADOURO_NAO_CAD;279ª CIA PM;SAO BEBASTIAO;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;ARISTIDES FERREIRA DO AMARAL;LOGRADOURO_NAO_CAD;279ª CIA PM;JARDIM PADRE LIBERIO;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;CAPAO DE CIMA;LOGRADOURO_NAO_CAD;280ª CIA PM;CAPAO DE CIMA;RURAL;ZONA RURAL;ZONA RURAL;60.279.2;ZONA RUAL 279ª CIA PM
NOVA SERRANA;CAPAO -CIDADE NOVA;LOGRADOURO_NAO_CAD;280ª CIA PM;CAPAO;RURAL;ZONA RURAL;ZONA RURAL;60.279.2;ZONA RUAL 279ª CIA PM
NOVA SERRANA;CORONEL MARTINHO FERREIRA DO AMARAL;LOGRADOURO_NAO_CAD;279ª CIA PM;CENTRO;URBANO;SUPER CENTRO;HIPERCENTRO;60.279.4;
NOVA SERRANA;BRANDÃO;LOGRADOURO_NAO_CAD;279ª CIA PM;CENTRO;URBANO;SUPER CENTRO;HIPERCENTRO;60.279.4;
NOVA SERRANA;LAFOA DO JUQUINHA;LOGRADOURO_NAO_CAD;280ª CIA PM;LAGOA DO JUQUINHA;RURAL;ZONA RURAL;ZONA RURAL;60.279.2;ZONA RUAL 279ª CIA PM
NOVA SERRANA;ESPADILHA;LOGRADOURO_NAO_CAD;280ª CIA PM;ZONA RURAL;RURAL;ZONA RURAL;ZONA RURAL;60.279.1;ZONA RUAL 279ª CIA PM
NOVA SERRANA;LAGOA DO JUQUINHA;LOGRADOURO_NAO_CAD;280ª CIA PM;LAGOA DO JUQUINHA;RURAL;ZONA RURAL;ZONA RURAL;60.279.2;ZONA RUAL 279ª CIA PM
NOVA SERRANA;SAO PAULO;LOGRADOURO_NAO_CAD;280ª CIA PM;PLANALTO;URBANO;SANTA SARA;PLANALTO;60.280.2;
NOVA SERRANA;JAMAICA;LOGRADOURO_NAO_CAD;280ª CIA PM;CONCESSO ELIAS;URBANO;CONCESSO ELIAS;CONCESSO ELIAS;60.280.1;
NOVA SERRANA;AREIAS;LOGRADOURO_NAO_CAD;280ª CIA PM;AREIAS;RURAL;ZONA RURAL;ZONA RURAL;60.280.1;CORRESPONDE AO SETOR PERIFÉRICO DA UEOP
