Código Grupo;Descrição Grupo;Código Classe;Descrição Classe;Código Subclasse;Descrição Subclasse
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M12000;COMERCIO E OUTRAS INFRACOES RELATIVAS A PESCA;M12003;COMERCIALIZA PESCADO FORA DO TAMANHO S/ORIGEM
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M12000;COMERCIO E OUTRAS INFRACOES RELATIVAS A PESCA;M12004;COMERCIALIZAR ESPECIE PROTEGIDA POR LEI
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M12000;COMERCIO E OUTRAS INFRACOES RELATIVAS A PESCA;M12005;COMERCIALIZA CLANDESTIN.EQUIPAMENTO P/ PESCA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M12000;COMERCIO E OUTRAS INFRACOES RELATIVAS A PESCA;M12006;COMERCIALIZA CLANDESTIN.ANIMAL AQUATICO VIVO
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M12000;COMERCIO E OUTRAS INFRACOES RELATIVAS A PESCA;M12007;COMERCIO PESCADO C/OUTRO NOME/PROPAG ENGANOSA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M12000;COMERCIO E OUTRAS INFRACOES RELATIVAS A PESCA;M12008;COMERCIO/TRANSPORTA PESCADO LIMPO S/ORIGEM
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M12000;COMERCIO E OUTRAS INFRACOES RELATIVAS A PESCA;M12009;COMERCIO/TRANSPORTA/BENEFICIA PESCA IRREGULAR
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M12000;COMERCIO E OUTRAS INFRACOES RELATIVAS A PESCA;M12010;FAZ O PERECIMENTO DE ESPECIME ICTIOLOGICA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M12000;COMERCIO E OUTRAS INFRACOES RELATIVAS A PESCA;M12011;INTRODUZ ESPECIE AQUATICA EXOTICA S/AUTORZC
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M12000;COMERCIO E OUTRAS INFRACOES RELATIVAS A PESCA;M12012;EXERCE AQÜICULTURA SEM REGISTRO E / OU LICENCA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30401;PRATICAR ATO PESCA ESTANDO S/LICENCA OU VENCIDA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30402;PRATICAR ATO PESCA S/ PORTAR LICENCA OU VENCIDA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30403;REALIZAR TORNEIO PESCA S/AUT DO ORGAO AMBIENTAL
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30404;UTILIZAR INDEVIDAMENTE AUTORIZACAO OU REGISTRO DE PESCA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30405;PORTAR/ APARELHO PESCA S/LICENCA DE PESCA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30406;PORTAR/TRANSP EQUIP PESCA NUMERO EXCEDENTE AUTORIZADO
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30407;MANTER ATIV COMERCIO/ARMAZEM PESCA S/ REG ORG MBIENTAL
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30408;REALIZAR TRABALHOS CIENTIFICOS/PESQUISA SEM AUTORIZACAO
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30409;EXERCER ATIVIDADE AQUICULTURA S/ REGISTRO OU LICENCA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30410;EXERCER ATIVIDADE AQUICULTURA CONTRA NORMAS TECNICAS
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30411;INSTALAR TANQUE REDE EM RIO OU RESERVATORIOS PUB S/AUT
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30412;REALIZAR TRABALHOS DE MANEJO SEM AUTORIZACAO
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30413;MANTER ATIVIDADE FABRIC/COM EQUIP PESCA S/REGISTRO
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30414;NAO BAIXAR REGISTRO ATIVI PESCA QDO ENCERRAR ATIVIDADE
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30415;MANTER PROD PESCA COMERCIO S/ COMPROVAR ORIGEM
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30416;BENEFICIAR PROD PESCA S/ DOC COMPROVEM A ORIGEM
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30417;TRANSPORTAR PROD PESCA S/ DOC COMPROVEM A ORIGEM
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30418;NAO FORNECER ORIGEM/GUIA TRANSP.ORIGEM/DESTINO PESCADO
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30419;UTILIZAR INCORRET GUIA TRANSP ORIGEM/DESTINO PESCADO
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30420;NAO REMETER PRAZO GUIA CONTROLE ORIGEM/DESTINO PESCADO
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30421;UTILIZAR GUIA FALSA DE TRANSP ORIGEM/DESTINO DO PESCADO
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30422;COMERCIALIZA PESCADO NAO PROVENIENTE PESCA PROF/AUT
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30423;ADQUIRIR PESCADO NAO PROVENIENTE PESCA PROF/AUTORIZADA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30424;EXERC ATIV PESCA C/ FONTE RENDA OUTRA ATIVID C/ LEGISL
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30425;UTILIZAR REDE EMALHAR, ESPINHEL S/ PLAQUETA IDENT PROP
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30426;PRATICAR ATO PESCA UTILIZANDO EQUIP NAO AUTORIZADOS
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30427;NAO REALIZAR DECLARACAO DE ESTOQUE DO PESCADO NO PRAZO
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30428;DECLARAR INCORRETAMENTE ESTOQUE DE PESCADO NA PIRACEMA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30429;CAPTURAR ANIMAIS AQUATICOS QUANT SUPERIOR AUTORIZADA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30430;CAPTURAR NA PIRACEMA QUANT SUP ESPECIE NATIVA AUT
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30431;TRANSPORTA DURANTE QUANT SUP ESPECIE AUT P/ DIA/JORNADA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30432;COMERCIO NA PIRACEMA PEIXE NATIVO COTA CONSUMO PROPRIO
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30433;UTILIZAR ISCA ANIMAIS VIVOS OU MORTOS REPTEIS/ANFIBIOS
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30434;FABRICAR TRANSP APARELHO PESCA USO PROIB P/ TODA CATEG
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30435;UTILIZAR APARELHO PESCA USO PROIBIDO P/ CATEG PESCA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30436;GUARDAR OU TRANSP APARELHO PESCA USO PROIBIDO P/ CATEG
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30437;UTILIZAR APARELHO PESCA P/ CATEG EM LOCAL S/PROIBICAO
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30438;REALIZAR ATOS PESCA LOCAIS PROIBIDOS/ INTERDITADOS
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30439;PORTAR TRANSP MATERIAL PESCA EM LOCAIS ONDE E PROIBIDA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30440;UTILIZAR PESCA C/ MEDIDAS DE MALHAS E ESPECIF
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30441;UTILIZAR APARELHO PESCA C/ COMP SUP PERMITIDO AO LOCAL
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30442;UTILIZA APARELHOSPESCA C/ DISTANCIA INFERIOR A MINIMA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30443;REALIZAR ATOS PESCA COM METODOS PROIBIDOS
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30444;REALIZAR ATOS PESCA COM A UTILIZACAO DE SUBST PROIBIDAS
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30445;CAPTURAR ESPECIMES C/ TAMANHO INFERIOR AO PERMITIDO
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30446;ADQUIRIR TRANSP ESPECIME C/ TAMANHO INF AO PERMITIDO
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30447;CAPTURAR ESPECIMES QUE DEVEM SER PRESERVADAS
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30448;ADQUIRIR TRANSPORTAR COMERCIALIZAR ESPECIME PRESERVADAS
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30449;REALIZAR SOLTURA DE PEIXES S/ AUTORIZACAO
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30450;INTRODUZIR ESPECIE EXOTICAS EM CURSO DAGUA S/AUT
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30451;NAO TOMAR MEDIDAS PROTECAO FAUNA/FLORA AQUATICA C/ DANO
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30452;PROVOCAR ESVAZIAMENTO LAGOS/ DAGUA C/ DANOS FLORA/FAUNA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30453;PROVOCAR MORTANDADE DE PEIXES OU LESOES IRREVERSIVEIS
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30454;DAR FUGA INFRATORES E GUARDA PROD IRREGULARES
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA;M30455;DIFICULTAR ACOES FISCALIZADORAS FEITA PELOS AGENTES
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M30999;OUTRAS INFRACOES AMBIENTAIS REL. PESCA;M30999;OUTRAS INFRACOES AMBIENTAIS REL. PESCA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31001;PRATICAR CACA PROFISSIONAL
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31002;MATAR/CACAR/APANHAR ESPECIMES FAUNA SILVESTRE S/AUT
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31003;UTILIZAR ANIMAIS FAUNA SILVESTRE S/ AUT
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31004;DANIFICAR NINHO/ABRIGO DA FAUNA SILVESTRE
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31005;IMPEDIR A PROCRIACAO FAUNA SILVESTRE S/AUT
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31006;VENDER ADQUIRIR OVOS/LARVA ANIMAIS DA FAUNA S/AUT
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31007;VENDER/EXPORTAR ESPECIMES FAUNA SILVESTRE NATIVA S/AUT
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31008;TER EM CATIVEIRO ESPECIMES FAUNA SILVESTRE SEM LICENCA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31009;UTILIZAR ESPECIMES/PROD FAUNA NATIVA S/ LICENCA
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31010;TRANSPORTAR ESPECIMES FAUNA SILVESTRE NATIVA S/AUT
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31011;EXPORTAR PELE/COURO ANFIBIOS/REPTEIS S/AUT
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31012;INTRODUZIR ESPECIME ANIMAL NO PAIS S/AUT TENICO
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31013;REINTRODUZIR NATUREZA ESPECIME FAUNA SILVESTRE S/AUT
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31014;PRATICAR ABUSO/MAUS TRATOS CONTRA ANIMAIS
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31015;FERIR ANIMAIS SILVESTRES/DOMESTICOS/NATIVOS/EXOTICOS
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31016;PROMOVE RINHA C/ FERRIMENTO ABUSO/MAUS TRATOS.
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31017;REALIZAR EXPERIENCIA DOLOROSA OU CRUEL EM ANIMAL VIVO
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31018;COMERCIALIZA PROD/OBJETO CACA ESPECIMES FAUNA SILVESTRE
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31019;DEIXAR CRIADOUROS AUT TER LIVRO REG ACERVO FAUNISTICO
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31020;FORNECER CRIADOURO AUT FAUNA SILVESTRE DADO FRAUDADOS
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31021;NAO APRESENTA DECLARAC ESTOQUE/VALOR ANIMAL SILVESTRE
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31022;USO COMERCIAL IMAGEM ANIMAL CATIVEIRO/MAUS-TRATOS
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M31000;INFRACOES AMBIENTAIS RELATIVAS A FAUNA;M31099;OUTRAS INFRACOES CONTRA A FAUNA SILVESTRE
M00000;CRIMES E INFRACOES AMBIENTAIS RELATIVOS A PESCA E FAUNA;M99000;OUTRAS INFRACOES RELATIVAS A FAUNA E PESCA;M99000;OUTRAS INFRACOES RELATIVAS A FAUNA E PESCA
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01001;EXPLORA/DESMATA/DESTOCA FLORESTA S/AUTORIZACA
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01002;EXPLORA VEGETACAO AREA PRESERV. POR LEI S/AUT
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01003;DESMATAR EM AREA SUPERIOR A AUTORIZADA
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01004;DESMATAR EM AREA DIFERENTE DA AUTORIZADA
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01005;DESMATAR EM AREA DE RESERVA LEGAL
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01006;TRANSFORMA MADEIRA PROTEGIDA POR LEI/CARVAO
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01007;CORTA/TRANSFORMA MADEIRA DE LEI/CARVAO/LENHA
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01008;DESTROI/MALTRATA PLANTA DE LOCAL PUBLICO
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01009;DESTROI/MALTRATA PLANTA EM PROPRIEDADE PRIVADA
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01010;EXTRAI MADEIRA/PRODUTO FLORESTAL/ AREA ALHEIA
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01011;PROVOCAR QUEIMADA SEM AUTORIZACAO
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01012;PROVOCAR INCENDIO FLORESTAL
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01013;PROVOCAR DANOS A UNIDADE DE CONSERVACAO
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01014;IMPEDE/DIFICULTA A REGENERACAO DE VEGETACAO
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01015;DESTROI/DANIFICA FLORESTA PRESERVADA
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01016;COMERCIALIZA MOTOSSERRA SEM AUTORIZACAO
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01017;UTILIZA MOTOSSERRA SEM LICENCA
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01018;PORTA/TRANSPORTA MOTOSSERRA S/ LICENCA
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01019;FAZ/VENDE/TRANSPORTA/SOLTA BALAO INCENDIARIO
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01020;NAO APROVEITA PRODUTO/SUBPRODUTO DA FLORA
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01021;NAO CUMPRIR PLANO DE MANEJO FLORESTAL
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N01000;SUPRESSAO DE VEGETACAO / INCENDIO FLORESTAL;N01022;ENTRA EM UNIDADE DE CONSERVACAO C/PRODUTO
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N02000;ATV DE TRANSPORTE/ARMAZENAMENTO/COMERCIO;N02001;TRANSPORTA/ COMERCIALIZA LENHA S/ ORIGEM
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N02000;ATV DE TRANSPORTE/ARMAZENAMENTO/COMERCIO;N02002;TRANSPORTA/COMERCIALIZA MADEIRA S/ ORIGEM
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N02000;ATV DE TRANSPORTE/ARMAZENAMENTO/COMERCIO;N02003;TRANSPORTA/ COMERCIALIZA CARVAO SEM ORIGEM
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N02000;ATV DE TRANSPORTE/ARMAZENAMENTO/COMERCIO;N02004;TRANSPORTA/COM. PRODUTO/SUB FLORESTA S/ORIGEM
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N02000;ATV DE TRANSPORTE/ARMAZENAMENTO/COMERCIO;N02005;TRANSPORT/COM PRODUTO/SUBPR FLORA C/DOC. IR.
N00000;INFRACOES AMBIENTAIS RELATIVAS A FLORA;N02000;ATV DE TRANSPORTE/ARMAZENAMENTO/COMERCIO;N02006;TRANSPORT/COM. PRODUTO/SUBP FLORA C/ S/ITEM DOC.
